feature,importance
SU2_temporal_cov__q25,6.886216067376875
SU2_cov_flat__q25,6.886216067376875
SU1_temporal_cov__q25,6.656125166481648
SU1_cov_flat__q25,6.656125166481648
SU3_cov_flat__q25,6.512278448787201
SU3_temporal_cov__q25,6.512278448787201
SU2_cov_flat__zero_cross_rate,1.3908880308880573
SU2_temporal_cov__zero_cross_rate,1.390888030888027
SU3_cov_flat__zero_cross_rate,1.3633142857143103
SU3_temporal_cov__zero_cross_rate,1.3633142857142821
SU1_cov_flat__zero_cross_rate,1.31031539888685
SU1_temporal_cov__zero_cross_rate,1.3103153988868248
SU3_cov_flat__median,0.7395541103567136
SU3_temporal_cov__median,0.7395541103567136
SU3_temporal_cov_24,0.7395541103280181
SU3_temporal_cov_3,0.7395541103280181
SU3_temporal_cov_8,0.7395541103280181
SU3_temporal_cov_11,0.7395541103280181
SU3_cov_flat_3,0.7395541103280181
SU3_temporal_cov_19,0.7395541103280181
SU3_cov_flat_0,0.7395541103280181
SU3_temporal_cov_27,0.7395541103280181
SU3_temporal_cov_16,0.7395541103280181
SU3_temporal_cov_0,0.7395541103280181
SU3_temporal_cov__mean,0.7395541100646565
SU3_cov_flat__mean,0.7395541100646564
SU3_temporal_cov_22,0.7395541099837276
SU3_temporal_cov_13,0.7395541099837276
SU3_temporal_cov_21,0.7395541099837276
SU3_temporal_cov_14,0.7395541099837276
SU3_temporal_cov_6,0.7395541099837276
SU3_temporal_cov_30,0.7395541099837276
SU3_temporal_cov_5,0.7395541099837276
SU3_temporal_cov_29,0.7395541099837276
SU3_cov_flat_6,0.7395541099837276
SU3_cov_flat_5,0.7395541099837276
SU3_temporal_cov_18,0.7395541098012963
SU3_temporal_cov_17,0.7395541098012963
SU3_temporal_cov_1,0.7395541098012963
SU3_temporal_cov_26,0.7395541098012963
SU3_cov_flat_1,0.7395541098012963
SU3_cov_flat_2,0.7395541098012963
SU3_temporal_cov_2,0.7395541098012963
SU3_temporal_cov_10,0.7395541098012963
SU3_temporal_cov_9,0.7395541098012963
SU3_temporal_cov_25,0.7395541098012963
SU1_temporal_cov__median,0.7301030271085116
SU1_cov_flat__median,0.7301030271085116
SU1_temporal_cov_26,0.7301030269698862
SU1_temporal_cov_25,0.7301030269698862
SU1_cov_flat_2,0.7301030269698862
SU1_temporal_cov_18,0.7301030269698862
SU1_cov_flat_1,0.7301030269698862
SU1_temporal_cov_2,0.7301030269698862
SU1_temporal_cov_9,0.7301030269698862
SU1_temporal_cov_10,0.7301030269698862
SU1_temporal_cov_1,0.7301030269698862
SU1_temporal_cov_17,0.7301030269698862
SU1_temporal_cov_14,0.730103026690913
SU1_temporal_cov_6,0.730103026690913
SU1_temporal_cov_22,0.730103026690913
SU1_temporal_cov_13,0.730103026690913
SU1_temporal_cov_5,0.730103026690913
SU1_cov_flat_5,0.730103026690913
SU1_temporal_cov_21,0.730103026690913
SU1_temporal_cov_30,0.730103026690913
SU1_temporal_cov_29,0.730103026690913
SU1_cov_flat_6,0.730103026690913
SU1_temporal_cov__mean,0.730103026681078
SU1_cov_flat__mean,0.7301030266810777
SU1_temporal_cov_3,0.7301030263922712
SU1_temporal_cov_0,0.7301030263922712
SU1_temporal_cov_24,0.7301030263922712
SU1_temporal_cov_8,0.7301030263922712
SU1_temporal_cov_11,0.7301030263922712
SU1_temporal_cov_16,0.7301030263922712
SU1_temporal_cov_19,0.7301030263922712
SU1_cov_flat_3,0.7301030263922712
SU1_temporal_cov_27,0.7301030263922712
SU1_cov_flat_0,0.7301030263922712
SU2_temporal_cov__median,0.7254770801543148
SU2_cov_flat__median,0.7254770801543148
SU2_temporal_cov_22,0.7254770796886985
SU2_temporal_cov_14,0.7254770796886985
SU2_temporal_cov_5,0.7254770796886985
SU2_temporal_cov_6,0.7254770796886985
SU2_temporal_cov_21,0.7254770796886985
SU2_temporal_cov_29,0.7254770796886985
SU2_temporal_cov_30,0.7254770796886985
SU2_cov_flat_5,0.7254770796886985
SU2_cov_flat_6,0.7254770796886985
SU2_temporal_cov_13,0.7254770796886985
SU2_temporal_cov_8,0.7254770796693972
SU2_cov_flat_0,0.7254770796693972
SU2_temporal_cov_0,0.7254770796693972
SU2_temporal_cov_11,0.7254770796693972
SU2_temporal_cov_16,0.7254770796693972
SU2_temporal_cov_19,0.7254770796693972
SU2_cov_flat_3,0.7254770796693972
SU2_temporal_cov_27,0.7254770796693972
SU2_temporal_cov_24,0.7254770796693972
SU2_temporal_cov_3,0.7254770796693972
SU2_temporal_cov__mean,0.725477079620598
SU2_cov_flat__mean,0.7254770796205979
SU2_temporal_cov_1,0.7254770795717977
SU2_cov_flat_2,0.7254770795717977
SU2_cov_flat_1,0.7254770795717977
SU2_temporal_cov_9,0.7254770795717977
SU2_temporal_cov_2,0.7254770795717977
SU2_temporal_cov_10,0.7254770795717977
SU2_temporal_cov_25,0.7254770795717977
SU2_temporal_cov_26,0.7254770795717977
SU2_temporal_cov_18,0.7254770795717977
SU2_temporal_cov_17,0.7254770795717977
SU3_temporal_cov__q75,0.4333446415714192
SU3_cov_flat__q75,0.4333446415714192
SU1_temporal_cov__q75,0.42572273249536635
SU1_cov_flat__q75,0.42572273249536635
SU2_cov_flat__q75,0.42107096223320467
SU2_temporal_cov__q75,0.42107096223320467
SU3_cov_flat__max,0.1874367925144694
SU3_temporal_cov__max,0.1874367925144694
SU3_temporal_cov__range,0.18743679235374652
SU3_cov_flat__range,0.18743679235374652
SU3_cov_flat__variation,0.1874367923268338
SU3_temporal_cov__variation,0.18743679231392874
SU3_cov_flat__iqr,0.18743679222642246
SU3_temporal_cov__iqr,0.18743679222642246
SU3_temporal_cov__min,0.1874367921930242
SU3_cov_flat__min,0.1874367921930242
SU3_cov_flat__l2_energy,0.18743679216849346
SU3_temporal_cov__l2_energy,0.18743679216849346
SU3_temporal_cov__abs_mean,0.1874367921684932
SU3_temporal_cov__l1_energy,0.1874367921684932
SU3_cov_flat__l1_energy,0.18743679216849293
SU3_cov_flat__abs_mean,0.18743679216849293
SU3_cov_flat__std,0.18743679216406153
SU3_temporal_cov__std,0.18743679216406142
SU1_temporal_cov__max,0.1828342629762495
SU1_cov_flat__max,0.1828342629762495
SU1_temporal_cov__range,0.18283426283225657
SU1_cov_flat__range,0.18283426283225657
SU1_cov_flat__variation,0.1828342627835584
SU1_temporal_cov__variation,0.18283426275433565
SU1_temporal_cov__min,0.18283426268826458
SU1_cov_flat__min,0.18283426268826458
SU1_temporal_cov__iqr,0.18283426265985087
SU1_cov_flat__iqr,0.18283426265985087
SU1_cov_flat__std,0.18283426263860175
SU1_temporal_cov__std,0.1828342626386017
SU1_temporal_cov__l1_energy,0.18283426263309294
SU1_temporal_cov__l2_energy,0.18283426263309294
SU1_cov_flat__l2_energy,0.18283426263309294
SU1_cov_flat__l1_energy,0.18283426263309294
SU1_temporal_cov__abs_mean,0.18283426263309294
SU1_cov_flat__abs_mean,0.18283426263309294
SU2_temporal_cov__max,0.1795422885553874
SU2_cov_flat__max,0.1795422885553874
SU2_temporal_cov__range,0.1795422884269392
SU2_cov_flat__range,0.1795422884269392
SU2_cov_flat__variation,0.17954228839117922
SU2_temporal_cov__variation,0.17954228837036998
SU2_temporal_cov__min,0.1795422882984904
SU2_cov_flat__min,0.1795422882984904
SU2_cov_flat__iqr,0.17954228824293675
SU2_temporal_cov__iqr,0.17954228824293675
SU2_cov_flat__std,0.17954228821640295
SU2_temporal_cov__std,0.17954228821640272
SU2_cov_flat__l1_energy,0.17954228820838464
SU2_cov_flat__abs_mean,0.17954228820838464
SU2_temporal_cov__abs_mean,0.17954228820838458
SU2_temporal_cov__l1_energy,0.17954228820838458
SU2_temporal_cov__l2_energy,0.1795422882083844
SU2_cov_flat__l2_energy,0.17954228820838436
SU3_cov_flat__energy,0.17822450340367058
SU3_temporal_cov__energy,0.17822450340367055
SU1_cov_flat__energy,0.1765935346957909
SU1_temporal_cov__energy,0.17659353469579084
SU2_cov_flat__energy,0.16661273415134137
